 GRID, CVE_ENT_MUN, Fv, Fc
       39377 ,       19014 ,  0.0000000E+00 ,  3.1348132E-02
       39378 ,       19014 ,  0.0000000E+00 ,  2.2122346E-02
       39379 ,       19014 ,  0.0000000E+00 ,  5.8177481E-03
       39381 ,       19014 ,  0.0000000E+00 ,  9.7886203E-03
       39382 ,       19014 ,  0.0000000E+00 ,  5.4075681E-02
       39383 ,       19024 ,  0.0000000E+00 ,  0.1736076    
       39384 ,       19024 ,  0.1485536     ,  0.1523945    
       39385 ,       19024 ,  0.1498998     ,  0.1313458    
       39390 ,       28041 ,  0.0000000E+00 ,  5.0617076E-02
       39391 ,       28041 ,  0.0000000E+00 ,  2.1128582E-03
       39392 ,       28013 ,  0.0000000E+00 ,  0.1364967    
       39393 ,       28013 ,  0.9785971     ,  0.1499904    
       39394 ,       28030 ,  0.0000000E+00 ,  5.6114644E-02
       39399 ,       28001 ,  0.0000000E+00 ,  3.6867421E-02
       39400 ,       28001 ,  0.0000000E+00 ,  3.1813279E-02
       39401 ,       28001 ,  0.0000000E+00 ,  7.8519834E-03
       39402 ,       28037 ,  0.0000000E+00 ,  3.1348467E-02
       39403 ,       28037 ,  0.0000000E+00 ,  2.2272293E-02
       39404 ,       28037 ,  0.0000000E+00 ,  5.2928561E-03
       39405 ,       28037 ,  0.0000000E+00 ,  6.8451520E-03
       39406 ,       28037 ,  0.0000000E+00 ,  1.7667547E-02
       39615 ,        3003 ,  0.0000000E+00 ,  6.7229001E-03
       39619 ,        3003 ,  0.0000000E+00 ,  2.5621240E-03
       39620 ,        3003 ,  0.0000000E+00 ,  1.4670854E-02
       39621 ,        3003 ,  0.0000000E+00 ,  1.3994116E-02
       39622 ,        3003 ,  0.0000000E+00 ,  1.3564513E-02
       39625 ,        3003 ,  0.0000000E+00 ,  4.2864713E-03
       39626 ,        3003 ,  0.0000000E+00 ,  2.1472776E-03
       39657 ,       25008 ,  0.9296751     ,  0.1467755    
       39658 ,       25008 ,  7.0324913E-02 ,  6.2765829E-02
       39659 ,       25008 ,  0.0000000E+00 ,  9.2050731E-02
       39660 ,       25016 ,  0.0000000E+00 ,  3.5385039E-02
       39663 ,       25016 ,  0.4849195     ,  3.4666717E-02
       39664 ,       25016 ,  0.0000000E+00 ,  1.4960922E-02
       39665 ,       25016 ,  0.0000000E+00 ,  7.0977144E-02
       39666 ,       25016 ,  0.0000000E+00 ,  3.2252304E-02
       39674 ,       10005 ,  0.0000000E+00 ,  1.1269296E-02
       39679 ,       10005 ,  0.0000000E+00 ,  9.8692905E-03
       39680 ,       10005 ,  0.0000000E+00 ,  1.5587817E-02
       39681 ,       10005 ,  0.0000000E+00 ,  3.9223325E-02
       39682 ,       10005 ,  0.3487368     ,  6.5787554E-02
       39683 ,       10005 ,  0.2903560     ,  7.5730123E-02
       39684 ,       10005 ,  0.0000000E+00 ,  6.6890202E-02
       39685 ,       10005 ,  0.0000000E+00 ,  2.2198701E-02
       39686 ,       10005 ,  0.0000000E+00 ,  2.3379998E-02
       39687 ,       10016 ,  0.0000000E+00 ,  0.1496753    
       39689 ,       10022 ,  0.8071151     ,  0.1950751    
       39690 ,       10022 ,  5.0044063E-02 ,  0.1244271    
       39691 ,       10022 ,  0.0000000E+00 ,  2.6344810E-02
       39693 ,       32042 ,  0.0000000E+00 ,  1.5833717E-02
       39694 ,       32029 ,  0.0000000E+00 ,  0.2159201    
       39696 ,       32042 ,  4.8032897E-03 ,  0.0000000E+00
       39698 ,       32014 ,  0.0000000E+00 ,  1.3441073E-02
       39699 ,       32014 ,  0.0000000E+00 ,  3.3387125E-02
       39700 ,       32014 ,  0.0000000E+00 ,  0.1140215    
       39701 ,       32014 ,   1.000000     ,  0.1288234    
       39702 ,       32014 ,  0.0000000E+00 ,  2.9068284E-02
       39708 ,       32014 ,  0.0000000E+00 ,  1.6364546E-02
       39710 ,       32026 ,  0.0000000E+00 ,  8.3319396E-03
       39711 ,       32026 ,  0.0000000E+00 ,  9.5492322E-03
       39716 ,       32026 ,  0.0000000E+00 ,  8.5934801E-03
       39717 ,       32026 ,  0.0000000E+00 ,  2.0304587E-02
       39718 ,       32026 ,  0.0000000E+00 ,  1.6906442E-02
       39721 ,       32026 ,  0.0000000E+00 ,  1.7921191E-02
       39722 ,       24044 ,  0.0000000E+00 ,  1.3609502E-02
       39723 ,       24044 ,  0.0000000E+00 ,  0.1208129    
       39724 ,       24044 ,  0.0000000E+00 ,  6.2069371E-03
       39725 ,       24044 ,  0.0000000E+00 ,  7.7768132E-02
       39727 ,       24007 ,  0.0000000E+00 ,  3.1514950E-02
       39728 ,       24007 ,  0.0000000E+00 ,  0.1681307    
       39730 ,       19014 ,  0.0000000E+00 ,  3.5263404E-02
       39731 ,       19014 ,  0.0000000E+00 ,  2.8830659E-02
       39732 ,       19014 ,  0.0000000E+00 ,  3.2616504E-02
       39733 ,       19014 ,  0.0000000E+00 ,  9.5977951E-03
       39734 ,       19007 ,  0.0000000E+00 ,  3.6174774E-02
       39735 ,       19007 ,  0.0000000E+00 ,  7.2382390E-02
       39736 ,       19007 ,  0.0000000E+00 ,  5.2390277E-02
       39737 ,       19024 ,  0.6500287     ,  0.1320323    
       39738 ,       19024 ,  5.1517792E-02 ,  4.7134556E-02
       39742 ,       28013 ,  0.0000000E+00 ,  1.3578671E-02
       39743 ,       28016 ,  0.3042317     ,  0.1607983    
       39744 ,       28016 ,  0.3010339     ,  0.1803686    
       39745 ,       28013 ,  0.0000000E+00 ,  0.1862989    
       39747 ,       28030 ,  0.0000000E+00 ,  9.5853552E-02
       39750 ,       28030 ,  0.0000000E+00 ,  8.7218150E-02
       39751 ,       28018 ,  0.0000000E+00 ,  8.6223483E-02
       39752 ,       28001 ,  0.0000000E+00 ,  4.1761044E-02
       39753 ,       28001 ,  0.0000000E+00 ,  9.3083106E-02
       39754 ,       28001 ,  0.0000000E+00 ,  0.1035652    
       39755 ,       28037 ,  0.0000000E+00 ,  7.1488820E-02
       39756 ,       28037 ,  0.0000000E+00 ,  8.9268545E-03
       39758 ,       28037 ,  0.0000000E+00 ,  2.5596408E-02
       39759 ,       28037 ,  0.0000000E+00 ,  2.1864049E-02
       39968 ,        3003 ,  0.0000000E+00 ,  8.8948105E-03
       39969 ,        3003 ,  0.0000000E+00 ,  4.2336453E-03
       39972 ,        3003 ,  0.0000000E+00 ,  6.1109540E-04
       39973 ,        3003 ,  0.0000000E+00 ,  1.3728153E-02
       39974 ,        3003 ,  0.0000000E+00 ,  1.1326876E-02
       39975 ,        3003 ,  0.0000000E+00 ,  4.5450227E-03
       39976 ,        3003 ,  0.0000000E+00 ,  2.1163460E-03
       39977 ,        3003 ,  0.0000000E+00 ,  7.4322480E-03
       39978 ,        3003 ,  0.0000000E+00 ,  3.8441743E-03
       40009 ,       25008 ,  0.0000000E+00 ,  8.1356183E-02
       40010 ,       25008 ,  0.0000000E+00 ,  5.3797007E-02
       40011 ,       25008 ,  0.0000000E+00 ,  6.6960931E-02
       40012 ,       25008 ,  0.0000000E+00 ,  5.5931509E-02
       40013 ,       25008 ,  0.0000000E+00 ,  1.3014509E-02
       40021 ,       10026 ,  3.9161372E-05 ,  1.5783843E-02
       40022 ,       10026 ,  0.0000000E+00 ,  7.4712761E-02
       40023 ,       10026 ,  0.0000000E+00 ,  6.3016579E-02
       40024 ,       10026 ,  0.0000000E+00 ,  6.1223879E-02
       40025 ,       10026 ,  0.0000000E+00 ,  1.4235385E-02
       40027 ,       10005 ,  0.0000000E+00 ,  8.7856408E-03
       40031 ,       10005 ,  0.0000000E+00 ,  1.8280739E-04
       40032 ,       10005 ,  0.0000000E+00 ,  3.2940058E-03
       40033 ,       10005 ,  0.0000000E+00 ,  7.7881990E-03
       40035 ,       10005 ,  0.1046936     ,  1.2055909E-02
       40036 ,       10005 ,  0.2453797     ,  3.9604414E-02
       40037 ,       10005 ,  5.4421485E-03 ,  2.7937863E-02
       40039 ,       10005 ,  0.0000000E+00 ,  5.7872618E-03
       40042 ,       10022 ,  0.0000000E+00 ,  0.1392938    
       40043 ,       10022 ,  0.0000000E+00 ,  7.0140868E-02
       40047 ,       32029 ,  0.0000000E+00 ,  8.8129714E-02
       40050 ,       32029 ,  0.0000000E+00 ,  9.3200989E-02
       40051 ,       32029 ,  0.0000000E+00 ,  0.2219094    
       40052 ,       32014 ,  0.0000000E+00 ,  4.1094732E-02
       40053 ,       32014 ,  0.0000000E+00 ,  1.1841440E-02
       40054 ,       32014 ,  0.0000000E+00 ,  3.0151794E-02
       40064 ,       32026 ,  0.0000000E+00 ,  1.7868772E-02
       40069 ,       32026 ,  0.0000000E+00 ,  1.7514611E-02
       40070 ,       32026 ,  0.0000000E+00 ,  1.4106773E-02
       40071 ,       32026 ,  0.0000000E+00 ,  3.3809494E-02
       40072 ,       32026 ,  0.0000000E+00 ,  1.8661721E-02
       40073 ,       32026 ,  0.0000000E+00 ,  2.0532660E-02
       40074 ,       32026 ,  0.0000000E+00 ,  1.2925660E-03
       40075 ,       24044 ,  0.0000000E+00 ,  7.5440183E-02
       40078 ,       24044 ,  0.0000000E+00 ,  8.3770320E-02
       40081 ,       24007 ,  0.0000000E+00 ,  7.1139440E-02
       40083 ,       19014 ,  0.0000000E+00 ,  6.0475501E-03
       40084 ,       19014 ,  0.0000000E+00 ,  3.4249693E-02
       40085 ,       19014 ,  0.0000000E+00 ,  4.7084544E-02
       40086 ,       19014 ,  0.0000000E+00 ,  1.9806668E-02
       40087 ,       19007 ,  0.0000000E+00 ,  4.8029944E-02
       40088 ,       19007 ,  0.0000000E+00 ,  1.6674772E-02
       40089 ,       19007 ,  0.0000000E+00 ,  0.1025904    
       40090 ,       19007 ,  0.4505747     ,  7.2817795E-02
       40095 ,       28016 ,  0.0000000E+00 ,  3.4242991E-02
       40096 ,       28016 ,  0.0000000E+00 ,  2.7364468E-02
       40097 ,       28030 ,  6.8859691E-03 ,  7.5477056E-02
       40098 ,       28030 ,  0.4230991     ,  0.1949424    
       40099 ,       28030 ,  0.0000000E+00 ,  9.6222945E-02
       40100 ,       28030 ,  0.5700150     ,  0.1427281    
       40101 ,       28030 ,  0.0000000E+00 ,  8.3151296E-02
       40102 ,       28030 ,  0.0000000E+00 ,  6.3483164E-02
       40103 ,       28018 ,  0.0000000E+00 ,  0.2503438    
       40104 ,       28018 ,  0.0000000E+00 ,  2.5970533E-02
       40105 ,       28001 ,  0.0000000E+00 ,  6.3398451E-02
       40106 ,       28001 ,  0.7536346     ,  9.3436487E-02
       40107 ,       28001 ,  0.0000000E+00 ,  7.5720616E-02
       40108 ,       28001 ,  0.2463654     ,  0.1273743    
       40109 ,       28037 ,  0.0000000E+00 ,  1.9547720E-02
       40111 ,       28037 ,  0.0000000E+00 ,  4.8273914E-03
       40112 ,       28037 ,  0.0000000E+00 ,  2.0321021E-02
       40322 ,        3003 ,  0.0000000E+00 ,  1.1164342E-02
       40325 ,        3003 ,  0.0000000E+00 ,  1.0295466E-02
       40327 ,        3003 ,  0.0000000E+00 ,  9.1499435E-03
       40328 ,        3003 ,  0.0000000E+00 ,  9.4117802E-03
       40329 ,        3003 ,  0.0000000E+00 ,  1.7092085E-02
       40330 ,        3003 ,  0.0000000E+00 ,  1.4752748E-02
       40361 ,       25006 ,  0.0000000E+00 ,  7.9503991E-03
       40362 ,       25008 ,  0.0000000E+00 ,  7.3300898E-02
       40363 ,       25008 ,  0.0000000E+00 ,  3.5380024E-02
       40364 ,       25008 ,  0.0000000E+00 ,  5.1975049E-02
       40365 ,       25008 ,  0.0000000E+00 ,  5.2682526E-02
       40366 ,       25008 ,  0.0000000E+00 ,  2.4761779E-02
       40374 ,       10026 ,  0.9999608     ,  4.7623061E-02
       40376 ,       10026 ,  0.0000000E+00 ,  2.5687125E-02
       40378 ,       10026 ,  0.0000000E+00 ,  6.0795337E-02
       40379 ,       10026 ,  0.0000000E+00 ,  0.1173413    
       40380 ,       10026 ,  0.0000000E+00 ,  4.8653886E-02
       40388 ,       10005 ,  0.0000000E+00 ,  2.3173869E-02
       40389 ,       10005 ,  0.0000000E+00 ,  1.1837660E-02
       40390 ,       10005 ,  0.0000000E+00 ,  4.5795854E-02
       40391 ,       10005 ,  0.0000000E+00 ,  2.4709725E-03
       40395 ,       10008 ,  0.0000000E+00 ,  8.5468078E-03
       40396 ,       10022 ,  0.0000000E+00 ,  6.7268349E-02
       40399 ,       10004 ,  0.0000000E+00 ,  2.0084982E-03
       40400 ,       10004 ,  0.0000000E+00 ,  3.7332445E-02
       40403 ,       32022 ,  0.0000000E+00 ,  0.1432414    
       40404 ,       32022 ,  0.0000000E+00 ,  0.2520472    
       40405 ,       32014 ,  0.0000000E+00 ,  4.6620075E-02
       40406 ,       32014 ,  0.0000000E+00 ,  5.5289149E-02
       40407 ,       32014 ,  0.0000000E+00 ,  3.6399562E-02
       40408 ,       32014 ,  0.0000000E+00 ,  2.1352537E-02
       40417 ,       32026 ,  0.0000000E+00 ,  3.1865902E-02
       40418 ,       32026 ,  0.0000000E+00 ,  1.7841984E-02
       40419 ,       32026 ,  0.0000000E+00 ,  1.9880917E-02
       40420 ,       32026 ,  0.0000000E+00 ,  1.9448970E-02
       40421 ,       32026 ,  0.0000000E+00 ,  2.1800680E-02
       40422 ,       32026 ,  0.0000000E+00 ,  7.8641862E-04
       40423 ,       32026 ,  0.0000000E+00 ,  1.0946753E-02
       40424 ,       32026 ,  0.0000000E+00 ,  2.6312692E-02
       40425 ,       32026 ,  0.0000000E+00 ,  3.8777967E-03
       40431 ,       24044 ,  0.0000000E+00 ,  8.3513349E-02
       40437 ,       19014 ,  0.0000000E+00 ,  2.7032912E-02
       40440 ,       19007 ,  0.0000000E+00 ,  6.8568796E-02
       40442 ,       19007 ,  0.0000000E+00 ,  4.9096756E-02
       40443 ,       19007 ,  0.0000000E+00 ,  3.7644997E-02
       40444 ,       19007 ,  0.0000000E+00 ,  3.2449588E-02
       40448 ,       28016 ,  0.0000000E+00 ,  6.6399038E-02
       40449 ,       28016 ,  0.0000000E+00 ,  0.1272022    
       40450 ,       28016 ,  0.0000000E+00 ,  2.6951998E-02
       40451 ,       28030 ,  0.0000000E+00 ,  6.5697856E-02
       40452 ,       28034 ,  0.0000000E+00 ,  2.6440404E-02
       40454 ,       28030 ,  0.0000000E+00 ,  2.5191812E-02
       40455 ,       28030 ,  0.0000000E+00 ,  4.9801596E-02
       40456 ,       28030 ,  0.0000000E+00 ,  1.7346425E-02
       40457 ,       28018 ,  0.0000000E+00 ,  0.1271058    
       40458 ,       28001 ,  0.0000000E+00 ,  7.4428253E-02
       40459 ,       28018 ,  0.0000000E+00 ,  0.1684769    
       40460 ,       28001 ,  0.0000000E+00 ,  6.4223424E-02
       40461 ,       28001 ,  0.0000000E+00 ,  7.7833384E-02
       40463 ,       28037 ,  0.0000000E+00 ,  1.4496994E-02
       40464 ,       28037 ,  0.0000000E+00 ,  4.6679255E-02
       40465 ,       28037 ,  0.0000000E+00 ,  1.3345935E-03
       40672 ,        3003 ,  0.0000000E+00 ,  1.5510250E-02
       40673 ,        3003 ,  0.0000000E+00 ,  4.5758309E-03
       40674 ,        3003 ,  0.0000000E+00 ,  1.0562268E-02
       40675 ,        3003 ,  0.0000000E+00 ,  2.0560833E-02
       40677 ,        3003 ,  0.0000000E+00 ,  1.8892928E-03
       40678 ,        3003 ,  0.1382785     ,  1.1495578E-02
       40679 ,        3003 ,  0.0000000E+00 ,  6.7679859E-03
       40680 ,        3003 ,  0.0000000E+00 ,  1.2376174E-02
       40681 ,        3003 ,  0.0000000E+00 ,  1.4324192E-03
       40682 ,        3003 ,  0.0000000E+00 ,  7.4703284E-03
       40683 ,        3003 ,  0.0000000E+00 ,  3.3902889E-03
       40714 ,       25006 ,  0.0000000E+00 ,  2.8919257E-02
       40715 ,       25008 ,  0.0000000E+00 ,  5.2477725E-02
       40716 ,       25008 ,  0.0000000E+00 ,  1.0853040E-02
       40718 ,       25005 ,  0.0000000E+00 ,  0.1503230    
       40732 ,       10026 ,  0.0000000E+00 ,  3.0552171E-02
       40733 ,       10026 ,  0.0000000E+00 ,  1.7404888E-02
       40737 ,       10005 ,  0.0000000E+00 ,  1.8547515E-03
       40741 ,       10005 ,  0.0000000E+00 ,  1.5473350E-02
       40742 ,       10005 ,  0.0000000E+00 ,  1.9288519E-03
       40743 ,       10005 ,  0.0000000E+00 ,  6.0894950E-03
       40744 ,       10005 ,  0.0000000E+00 ,  5.7395943E-02
       40745 ,       10005 ,  0.0000000E+00 ,  2.9580232E-03
       40746 ,       10005 ,  0.0000000E+00 ,  2.8994922E-03
       40748 ,       10008 ,  0.0000000E+00 ,  2.0493850E-02
       40749 ,       10008 ,  0.1771137     ,  9.3537658E-02
       40750 ,       10008 ,  0.0000000E+00 ,  8.6981237E-02
       40751 ,       10004 ,  0.1966455     ,  3.4944925E-02
       40752 ,       10004 ,  0.0000000E+00 ,  3.3685513E-02
       40753 ,       10004 ,  0.0000000E+00 ,  1.5883649E-03
       40754 ,       10031 ,  0.0000000E+00 ,  0.2532103    
       40755 ,       32029 ,  0.9184821     ,  0.2019277    
       40756 ,       32029 ,  3.3693712E-02 ,  0.2570818    
       40757 ,       32022 ,  0.0000000E+00 ,  0.1828587    
       40758 ,       32022 ,  0.0000000E+00 ,  0.1095363    
       40761 ,       32014 ,  0.0000000E+00 ,  4.5851469E-02
       40762 ,       32014 ,  0.0000000E+00 ,  2.0367708E-02
       40763 ,       32014 ,  0.0000000E+00 ,  2.0167625E-02
       40764 ,       32014 ,  0.0000000E+00 ,  2.2246255E-02
       40765 ,       32014 ,  0.0000000E+00 ,  4.0558968E-03
       40768 ,       32026 ,  0.0000000E+00 ,  8.7389005E-03
       40769 ,       32026 ,  0.0000000E+00 ,  1.9986028E-02
       40770 ,       32026 ,  0.0000000E+00 ,  5.9705749E-03
       40772 ,       32026 ,  0.0000000E+00 ,  2.4815790E-02
       40778 ,       32026 ,  0.0000000E+00 ,  1.9356070E-02
       40784 ,       24044 ,  0.0000000E+00 ,  8.3700299E-02
       40790 ,       19014 ,  0.0000000E+00 ,  2.7136339E-02
       40792 ,       19007 ,  0.0000000E+00 ,  3.0136574E-02
       40793 ,       19007 ,  0.0000000E+00 ,  7.2439514E-02
       40794 ,       19007 ,  0.0000000E+00 ,  6.8831430E-03
       40795 ,       19007 ,  0.0000000E+00 ,  4.9876258E-02
       40797 ,       19007 ,  0.0000000E+00 ,  1.9329662E-02
       40799 ,       28016 ,  0.0000000E+00 ,  0.1167075    
       40800 ,       28016 ,  0.3886492     ,  0.1580239    
       40801 ,       28016 ,  0.0000000E+00 ,  4.7913365E-02
       40805 ,       28034 ,  0.0000000E+00 ,  6.4860255E-02
       40811 ,       28018 ,   1.000000     ,  0.1408467    
       40814 ,       28001 ,  0.0000000E+00 ,  4.6161138E-02
       40816 ,       28037 ,  0.0000000E+00 ,  8.8915687E-05
       40817 ,       28037 ,  0.0000000E+00 ,  3.2751087E-02
       40818 ,       28037 ,  0.0000000E+00 ,  4.0158734E-02
       40819 ,       28037 ,  0.0000000E+00 ,  1.2301465E-02
       41026 ,        3003 ,  0.0000000E+00 ,  1.8127903E-02
       41027 ,        3003 ,  0.0000000E+00 ,  1.0524265E-02
       41028 ,        3003 ,  0.0000000E+00 ,  4.2850301E-03
       41029 ,        3003 ,  0.0000000E+00 ,  1.7474411E-02
       41030 ,        3003 ,  8.4673993E-02 ,  1.9772559E-02
       41031 ,        3003 ,  0.5846018     ,  2.6328852E-02
       41032 ,        3003 ,  6.2902056E-02 ,  5.9489077E-03
       41065 ,       25006 ,  0.0000000E+00 ,  1.5617554E-03
       41066 ,       25006 ,  3.6086972E-04 ,  1.5688600E-02
       41067 ,       25006 ,  1.1283386E-02 ,  2.2658689E-02
       41068 ,       25006 ,  0.0000000E+00 ,  4.2844196E-03
       41071 ,       25005 ,  0.0000000E+00 ,  0.1200994    
       41080 ,       10026 ,  0.0000000E+00 ,  1.9725097E-02
       41085 ,       10026 ,  0.0000000E+00 ,  5.0356977E-02
       41094 ,       10001 ,  0.0000000E+00 ,  5.0220329E-02
       41096 ,       10020 ,  0.0000000E+00 ,  3.9107971E-02
       41097 ,       10005 ,  0.0000000E+00 ,  2.1479739E-02
       41098 ,       10020 ,  0.0000000E+00 ,  0.2264399    
       41099 ,       10020 ,  0.0000000E+00 ,  0.1606805    
       41101 ,       10008 ,  0.0000000E+00 ,  2.4453137E-02
       41102 ,       10008 ,  0.0000000E+00 ,  7.8609079E-02
       41104 ,       10004 ,  1.7793588E-02 ,  0.0000000E+00
       41107 ,       10031 ,  0.0000000E+00 ,  4.0853634E-03
       41108 ,       32029 ,  4.4008292E-02 ,  0.1369637    
       41109 ,       32029 ,  3.8158491E-03 ,  0.2144521    
       41113 ,       32014 ,  0.0000000E+00 ,  1.7646430E-02
       41114 ,       32014 ,  0.0000000E+00 ,  3.8112838E-02
       41118 ,       32014 ,  0.0000000E+00 ,  1.8150842E-02
       41119 ,       32026 ,  0.0000000E+00 ,  9.8116659E-03
       41121 ,       32026 ,  0.0000000E+00 ,  2.0805154E-02
       41125 ,       32026 ,  0.0000000E+00 ,  1.4722401E-03
       41126 ,       32026 ,  0.0000000E+00 ,  2.4089206E-02
